400121427392,0,0,21,40,107,6871.88,978.99,4678.49
400017701209,0,2,1,,15,1062.44,,962.99
400017739222,0,0,16,45,102,5330.18,1305.65,3107.75
400017736554,0,10,5,10,46,1844.89,212.56,1415.45
400017721098,0,1,13,46,88,14349.28,2939.96,8627.92
400017728642,0,17,1,8,30,6925.77,646.57,5158.83
400017716682,0,0,6,26,57,3768.21,950.23,2349.25
400017717510,0,0,26,73,189,12084.03,1743.38,8228.26
400017745110,0,2,10,32,35,1854.45,414.64,1018.57
400121500273,0,1,12,41,102,4311.46,773.84,2873.79
400121514734,0,1,17,62,155,10223.45,2180.51,6187.06
400017734622,0,3,3,29,62,1726.96,378.48,1152.50
400121330775,0,7,6,4,23,2269.29,268.97,1471.50
400017733150,0,1,19,49,95,7381.01,1637.61,4209.67
400017715469,0,3,10,43,92,6338.66,1156.30,4260.46
400121380840,0,7,5,4,18,1912.16,278.44,1061.31
400017734898,0,1,15,24,114,3282.82,404.60,2334.79
400017717970,0,1,24,58,125,5167.73,1232.88,2830.93
400017730390,0,2,8,21,59,1574.77,188.94,1053.63
400017741706,0,4,8,22,41,5758.66,1163.06,3392.55
400017747962,0,0,11,34,76,2583.10,539.74,1546.30
400017206498,0,8,3,6,18,300.55,9.40,224.93
400017721558,0,66,,20,258,1268.21,74.02,1194.19
400017679589,0,8,4,4,11,931.62,259.19,264.93
400017717418,0,0,35,59,148,2019.72,265.62,1377.48
400017441517,0,15,3,5,33,951.83,121.70,783.56
400017715653,0,4,3,8,33,436.83,37.77,333.64
400017714457,0,0,9,21,41,3009.53,674.78,1495.07
400017730206,0,3,5,12,45,2659.25,174.63,2247.07
400017731954,0,31,,6,35,2274.20,173.21,1850.00
400017724778,0,7,8,26,67,4230.92,663.52,2919.71
400017709305,0,2,15,41,137,4870.28,873.80,3425.45
400017726526,0,5,3,14,31,3285.44,599.12,2166.33
400017735818,0,3,7,34,65,2909.52,790.82,1289.50
400121442865,0,0,16,51,74,5972.62,1352.60,3403.45
400014834494,0,0,22,61,127,10290.72,2020.74,6523.99
400017737842,0,2,12,20,53,1905.90,203.82,956.37
400017726802,0,0,13,24,60,2857.48,608.69,1883.40
400017742258,0,0,11,28,53,8052.43,1684.69,4765.93
400121172484,1,249,,,2,76.70,,76.70
400017730114,0,0,26,74,145,12380.54,2354.27,7799.36
400121522830,0,15,16,86,76,2525.91,634.03,1416.37
400017665421,0,46,,24,89,2387.44,339.74,1941.40
400121480953,0,5,13,39,94,5029.17,1102.68,2839.68
400017357596,0,28,1,4,7,352.28,67.64,190.83
400017723122,0,22,1,11,40,1797.67,250.34,1416.94
400010312901,1,127,,,53,866.02,,866.02
400002902847,0,3,1,,6,102.81,,90.32
400017674713,0,11,6,19,38,2270.41,433.36,1482.14
400017700933,0,2,7,15,30,1645.43,276.95,1001.51
400017224070,0,3,4,7,25,502.03,92.86,354.38
400017735450,0,1,5,29,54,3264.45,628.08,1996.76
400017711697,0,0,16,24,114,4134.02,330.57,3287.41
400017737014,0,65,,6,25,3689.00,253.47,3435.53
400017731402,0,2,6,15,41,1912.99,286.88,1306.27
400017725606,0,0,5,16,43,1820.25,402.93,1080.80
400002861171,0,3,4,15,51,1036.74,123.29,763.36
400017747226,0,2,4,10,36,1151.70,120.86,846.91
400016435058,0,3,13,24,75,3044.48,474.22,2142.87
400017679957,0,4,5,8,22,1598.53,190.46,1105.32
400017740878,0,0,7,33,54,2744.31,663.38,1695.05
400017700841,0,5,4,24,79,1401.12,113.16,1089.03
400017715377,0,11,1,19,27,721.19,209.37,338.21
400017709673,0,0,7,14,33,2249.42,433.87,1474.08
400017733334,0,4,5,15,28,7375.43,1250.46,4492.06
400017734346,0,1,14,38,109,7287.21,1243.04,4883.66
400017462510,0,62,,4,11,329.86,38.76,291.10
400121183541,0,5,6,28,40,399.90,125.21,219.35
400017726710,0,0,17,54,91,5949.26,1092.45,3559.89
400017720822,0,8,2,2,12,2063.98,44.08,1190.82
400017716590,0,8,3,6,3,260.85,,157.32
400017721742,0,2,9,22,44,2557.92,541.79,1179.69
400017724318,0,0,11,22,52,5773.31,1294.31,3099.73
400017744834,0,4,6,23,29,3410.95,826.72,1389.87
400121437621,0,8,4,14,28,2000.43,340.83,1332.02
400017729562,0,0,19,31,83,5732.08,1105.24,3707.06
400017711053,0,5,7,18,38,2043.74,652.59,916.80
400017701669,0,0,14,27,23,1185.23,255.95,455.94
400017713629,0,8,6,16,27,3291.86,853.23,2035.59
400017684005,0,8,3,5,17,374.56,18.12,276.71
400017738578,0,8,7,20,21,1776.35,521.10,815.00
400017716021,0,8,2,4,17,463.59,40.66,323.93
400017748054,0,0,4,5,20,1532.63,118.83,1117.49
400121413316,0,3,7,14,43,2534.75,830.66,1261.06
400015882186,0,7,2,1,3,507.54,17.37,161.22
400121257066,0,7,1,5,6,267.15,35.28,91.27
400017708293,0,7,3,9,27,514.70,81.40,298.90
400017738670,0,0,4,1,29,2634.78,25.27,2261.25
400121495857,0,7,2,9,21,670.39,121.61,412.84
400121474881,0,2,9,8,14,1165.54,195.70,513.49
400017714825,0,0,10,12,41,2294.00,353.95,1437.80
400017745294,0,0,9,30,52,2315.96,573.29,1329.44
400017714917,0,7,5,10,63,887.73,25.45,729.42
400017601556,0,0,3,3,5,264.78,,111.59
400017718154,0,1,4,22,55,1790.23,245.10,1322.11
400017714549,0,10,7,21,43,14536.20,2716.83,9139.15
400017740970,0,3,10,13,36,2894.08,333.11,1474.65
400011332240,0,5,5,15,23,1659.23,325.05,523.68
400017721006,0,5,8,26,65,8447.49,1423.52,5480.56
400017741062,0,1,4,18,36,3009.92,648.17,1736.18
400017725514,0,1,2,15,25,1868.97,289.00,1147.04
400001702125,1,110,,2,7,186.02,41.83,144.19
400017746766,0,18,1,8,20,1002.90,219.54,680.74
400017681429,0,60,,4,50,1138.34,124.32,989.39
400017688881,1,213,,,39,1362.38,,1362.38
400121409728,0,0,5,14,34,417.98,73.22,261.15
400017688421,0,29,1,6,13,584.78,110.03,376.09
400001755410,1,211,,,10,512.38,,512.38
400017732874,1,164,,,46,1005.36,,1005.36
400017687593,1,232,,,12,529.47,,529.47
400017718062,0,2,3,1,34,619.64,7.69,575.76
400017732138,0,2,4,14,37,2100.35,411.09,1151.90
400121503050,0,64,,2,44,4010.17,288.16,3722.01
400017703141,1,158,,,5,137.10,,137.10
400017711329,0,2,13,35,119,1766.95,251.44,1266.73
400002240461,1,113,,1,5,170.80,9.99,160.81
400017736278,0,4,8,23,31,1522.04,239.22,814.58
400014823345,1,134,,,5,161.67,,161.67
400121412672,0,16,2,5,38,1560.02,296.27,1102.58
400017672873,0,0,5,17,32,3089.69,743.61,1868.14
400017713813,0,10,2,10,40,1553.67,197.42,1167.23
400017741154,0,62,,6,15,755.63,287.72,467.91
400017415021,0,43,,4,20,1904.93,371.76,1417.62
400003374483,0,16,2,4,3,558.19,263.71,60.64
400121517862,0,14,1,3,49,880.96,39.50,825.11
400017622900,0,51,,4,12,347.59,41.93,244.53
400017627040,1,205,,,4,68.57,,68.57
400121431808,0,14,2,8,21,2638.26,438.09,1718.90
400017692561,0,14,1,5,17,303.48,34.83,238.19
400017727722,0,1,5,17,40,3557.81,712.07,2238.35
400017725422,0,30,2,8,17,664.27,166.34,451.58
400017735910,0,28,2,4,38,1907.60,112.53,1609.55
400017719994,0,58,,5,19,1073.12,178.22,816.48
400017719534,0,21,1,3,12,287.50,25.35,224.20
400017725698,0,4,9,24,18,658.62,214.65,298.52
400017676737,0,22,3,6,22,511.27,67.62,381.95
400014636442,0,9,2,5,6,322.66,99.35,120.70
400017728182,0,1,4,8,24,373.67,41.12,305.96
400014756904,0,21,1,,1,33.92,,11.97
400017719626,0,86,,5,46,961.04,41.93,919.11
400012681777,1,92,,1,6,131.07,1.29,129.78
400017603028,0,3,1,1,12,526.98,99.79,384.16
400121461817,0,20,1,6,10,692.51,150.24,404.81
400013120167,1,125,,,5,53.29,,53.29
400017740694,0,13,4,15,12,1144.43,350.20,565.95
400017738026,0,25,1,4,4,244.80,22.96,78.84
400121455101,0,66,,11,5,348.16,207.89,140.27
400017711605,0,23,2,11,19,1150.71,260.36,589.95
400003275825,0,27,1,5,10,452.67,98.27,278.35
400002971772,0,2,1,6,13,938.18,206.64,579.82
400017739038,1,153,,,15,339.65,,339.65
400015302893,0,14,1,,7,320.18,,291.79
400017669193,1,165,,,4,119.03,,119.03
400121456113,0,25,1,2,14,2485.84,,2026.61
400017689065,1,172,,,13,303.04,,303.04
400017730298,1,168,,,21,625.26,,625.26
400017742626,1,333,,,3,14.63,,14.63
400017657509,0,23,1,,12,559.26,,522.44
400017653001,1,338,,,1,94.32,,94.32
400017743822,1,333,,,4,184.07,,184.07
400017707189,0,16,2,1,5,284.30,6.29,169.67
400017744190,1,334,,,9,117.15,,117.15
400017740050,1,334,,,2,31.69,,31.69
400017746858,1,333,,,6,101.57,,101.57
400017447037,0,30,1,2,7,264.74,7.04,198.99
400121529454,1,334,,,24,1432.75,,1432.75
400017739498,1,305,,,11,716.73,,716.73
400017734714,1,338,,,3,37.37,,37.37
400017745386,1,333,,,5,325.92,,325.92
400017681613,0,8,5,10,16,1736.52,275.40,905.17
400017717050,1,337,,,1,160.55,,160.55
400017740418,1,337,,,1,103.18,,103.18
400017736922,1,316,,,6,1067.64,,1067.64
400017726342,1,307,,,4,139.03,,139.03
400121529638,1,337,,,2,132.24,,132.24
400017716958,1,323,,,3,134.16,,134.16
400000455110,1,323,,,3,151.82,,151.82
400017741982,1,333,,,5,49.97,,49.97
400017634860,0,84,,2,1,53.44,28.69,24.75
400017697069,1,309,,,27,727.24,,727.24
400017737290,0,1,2,1,7,202.92,20.18,153.29
400017744098,1,333,,,2,147.98,,147.98
400017741522,1,336,,,1,133.28,,133.28
400121515286,0,22,1,6,8,277.26,58.64,155.76
400014636350,1,313,,,8,520.92,,520.92
400121526970,1,300,,,10,965.71,,965.71
400017746950,1,336,,,2,14.28,,14.28
400017434065,1,235,,,8,238.86,,238.86
400121515102,0,1,4,5,29,593.24,71.30,393.08
400121528534,1,336,,,2,24.36,,24.36
400011377705,1,329,,,5,84.89,,84.89
400017624372,1,313,,,22,547.61,,547.61
400121531294,1,336,,,2,65.06,,65.06
400016439842,0,20,1,,1,24.19,,10.00
400017740326,1,333,,,3,166.99,,166.99
400017735634,1,305,,,32,76.27,,76.27
400017748330,1,169,,,4,109.66,,109.66
400017743086,1,334,,,2,225.53,,225.53
400016441774,1,311,,,8,439.32,,439.32
400017703877,1,288,,,12,742.65,,742.65
400014222892,0,40,,2,5,42.78,4.32,31.47
400009412351,0,91,,1,4,30.57,5.79,24.78
400017737382,1,191,,,13,284.56,,284.56
400017744006,1,162,,,3,248.35,,248.35
400002300462,1,180,,,5,177.67,,177.67
400121439645,1,296,,,3,413.89,,413.89
400017748238,1,334,,,1,89.79,,89.79
400121429968,1,281,,,9,160.13,,160.13
400121362699,0,58,,2,2,557.58,107.10,341.58
400017657877,1,248,,,6,375.20,,375.20
400017644428,1,207,,,12,576.75,,576.75
400121524854,1,333,,,2,45.01,,45.01
400017684741,1,307,,,28,233.41,,233.41
400017324752,1,229,,,8,220.33,,220.33
400017212846,1,353,,,1,37.62,,37.62
400121476813,1,353,,,1,171.81,,171.81
400121474789,1,353,,,1,88.61,,88.61
400121473869,1,353,,,1,96.05,,96.05
400121476537,1,353,,,2,73.34,,73.34
400017721374,1,215,,,4,204.24,,204.24
400017410697,0,10,1,,1,56.22,,23.80
400121476629,1,353,,,1,162.83,,162.83
400121476721,1,353,,,1,73.52,,73.52
400121473685,1,353,,,2,118.55,,118.55
400121474697,1,353,,,1,143.01,,143.01
400121470189,1,347,,,2,123.31,,123.31
400121472029,1,347,,,2,58.60,,58.60
400014646027,1,353,,,1,21.97,,21.97
400121472213,1,353,,,2,92.47,,92.47
400121474973,1,353,,,1,127.70,,127.70
400017719718,1,353,,,1,90.48,,90.48
400017725054,1,353,,,1,69.51,,69.51
400121474605,1,353,,,1,8.77,,8.77
400017719350,0,76,,4,7,265.94,113.86,152.08
400009453383,0,42,,1,7,235.11,,203.90
400017699277,1,306,,,14,405.54,,405.54
400017623544,0,26,1,2,13,211.89,38.45,154.89
400014636534,1,191,,,11,169.67,,169.67
400121502774,0,0,1,2,31,1105.94,,1041.42
400017748422,0,26,1,4,14,478.09,26.24,404.33
400017744650,1,311,,,11,528.86,,528.86
400017708201,1,314,,,16,252.92,,252.92
400016704042,1,99,,1,3,92.53,11.45,81.08
400015106514,0,3,1,,7,420.76,,408.58
400121344115,0,1,3,5,2,90.61,,13.83
400017726986,0,1,1,3,2,271.47,37.50,54.38
400017718338,0,72,,1,13,545.63,25.34,520.29
400121463749,1,329,,,2,54.45,,54.45
400121472121,0,35,,2,9,437.00,37.77,347.16
400014034793,0,50,,1,12,415.55,,403.18
400121504890,1,114,,2,6,144.93,23.30,121.63
400014834586,1,191,,,11,408.12,,408.12
400017063496,1,276,,,7,111.40,,111.40
400015979723,0,43,,2,7,360.54,35.50,300.41
400121509122,0,36,,3,3,207.75,61.99,89.04
400121518138,1,321,,,1,5.00,,5.00
400121529730,1,181,,,5,200.18,,200.18
400017717234,1,289,,,4,189.09,,189.09
400017399197,1,181,,,7,154.73,,154.73
400017737934,1,159,,,6,69.86,,69.86
400015072641,0,9,1,4,2,124.73,7.62,37.33
400121382864,1,318,,,2,7.43,,7.43
400017543579,1,318,,,2,14.90,,14.90
400017718430,0,65,,4,8,150.49,24.12,126.37
400014706856,1,315,,,2,26.65,,26.65
400014716516,0,85,,2,3,54.84,34.82,20.02
400017727906,1,348,,,8,72.22,,72.22
400017699829,1,190,,,10,211.84,,211.84
400017710041,1,224,,,12,554.71,,554.71
400017460762,0,27,1,,5,78.85,,62.10
400017724962,1,350,,,2,47.30,,47.30
400017719902,1,352,,,2,19.15,,19.15
400017724042,1,348,,,5,183.72,,183.72
400017723766,1,351,,,1,44.57,,44.57
400017712433,0,36,,1,4,219.02,,202.06
400017656405,0,85,,2,6,562.86,63.34,499.52
400121357731,1,346,,,2,19.08,,19.08
400015273160,1,351,,,1,13.66,,13.66
400017720546,1,348,,,4,91.76,,91.76
400121427300,1,351,,,3,39.40,,39.40
400121470465,1,349,,,2,171.00,,171.00
400009104802,1,258,,,4,157.02,,157.02
400017723674,1,350,,,1,21.78,,21.78
400017714641,0,8,2,2,4,82.29,32.26,39.83
400017736002,0,56,,2,8,195.67,36.12,132.75
400010864301,0,62,,1,2,210.56,112.31,98.25
400002887851,0,19,1,4,5,127.77,6.89,45.98
400017244770,1,97,,1,1,38.55,25.49,13.06
400017599256,0,28,1,4,1,97.08,47.87,30.01
400017315535,0,26,5,24,1,933.02,445.05,33.85
400017666157,0,89,,1,2,71.07,15.13,55.94
400008467900,0,18,1,1,2,202.55,65.85,123.96
400121403196,1,207,,,4,24.73,,24.73
400014841026,1,285,,,2,77.63,,77.63
400121377620,1,276,,,2,48.66,,48.66
400016437634,1,251,,,5,76.99,,76.99
400017518354,1,272,,,2,205.96,,205.96
400121341447,1,145,,,4,123.44,,123.44
400013212293,0,22,2,,5,126.79,,115.29
400017039835,1,261,,,3,25.54,,25.54
400012759718,1,224,,,2,123.15,,123.15
400017683729,0,58,,1,2,29.43,,25.96
400017690537,1,354,,,2,64.05,,64.05
400017705257,1,363,,,2,334.10,,334.10
400013456880,1,363,,,1,15.78,,15.78
400017702037,1,362,,,1,144.43,,144.43
400017702221,1,361,,,4,218.56,,218.56
400014637747,1,362,,,1,75.38,,75.38
400121415524,1,362,,,1,3.39,,3.39
400000457318,1,361,,,1,63.69,,63.69
400017367624,1,150,,,3,315.72,,315.72
400013455040,1,361,,,1,19.85,,19.85
400121414604,1,361,,,1,23.24,,23.24
400001476214,1,360,,,1,35.17,,35.17
400017711513,1,360,,,1,49.92,,49.92
400017115108,1,360,,,1,81.17,,81.17
400121448569,1,359,,,2,117.90,,117.90
400121440381,1,360,,,1,129.67,,129.67
400121446913,1,360,,,1,56.40,,56.40
400121447005,1,360,,,1,154.15,,154.15
400014834402,1,360,,,1,68.39,,68.39
400121446821,1,360,,,1,53.56,,53.56
400121447097,1,354,,,4,98.44,,98.44
400017709857,1,356,,,4,47.13,,47.13
400121440473,1,360,,,1,39.48,,39.48
400017714181,1,354,,,9,105.70,,105.70
400121448753,1,360,,,1,24.93,,24.93
400121445993,1,360,,,1,182.66,,182.66
400121448661,1,360,,,1,5.94,,5.94
400121445901,1,358,,,2,177.58,,177.58
400121446729,1,360,,,1,4.64,,4.64
400017711881,1,359,,,1,71.73,,71.73
400014841118,1,350,,,4,19.13,,19.13
400017715837,1,359,,,1,32.49,,32.49
400017339748,1,356,,,2,14.13,,14.13
400017709765,1,359,,,2,94.03,,94.03
400017710225,1,359,,,1,12.49,,12.49
400012293803,1,358,,,1,30.27,,30.27
400017716406,1,358,,,1,31.13,,31.13
400017713261,1,354,,,4,103.22,,103.22
400017715929,1,357,,,1,183.04,,183.04
400014750924,1,357,,,2,52.21,,52.21
400017717326,1,357,,,1,43.21,,43.21
400017712709,1,357,,,1,71.27,,71.27
400017715745,1,357,,,2,75.27,,75.27
400017709489,1,354,,,2,165.18,,165.18
400017715009,1,354,,,2,48.52,,48.52
400017716498,1,357,,,1,7.38,,7.38
400121442037,1,355,,,3,35.20,,35.20
400013997809,1,356,,,1,4.17,,4.17
400119474107,1,356,,,1,15.42,,15.42
400121358375,1,356,,,1,48.34,,48.34
400016014884,1,139,,,2,109.78,,109.78
400015601317,1,349,,,3,28.17,,28.17
400017594288,1,356,,,1,28.98,,28.98
400017107472,1,356,,,1,3.34,,3.34
400017466650,1,355,,,1,22.79,,22.79
400017710869,1,355,,,1,42.04,,42.04
400016834440,1,354,,,1,44.66,,44.66
400014243500,1,348,,,2,86.96,,86.96
400017713997,1,340,,,2,88.69,,88.69
400017714273,1,354,,,2,23.26,,23.26
400121444245,1,354,,,1,11.50,,11.50
400017711789,1,354,,,1,14.24,,14.24
400013642955,0,36,,2,1,206.63,,21.64
400017679405,0,45,,3,2,257.35,,123.27
400121439553,1,354,,,1,5.21,,5.21
400121473777,1,353,,,1,3.98,,3.98
400017722294,1,353,,,1,31.69,,31.69
400121129336,1,353,,,1,20.05,,20.05
400017361368,1,353,,,1,2.99,,2.99
400017725146,1,348,,,2,10.00,,10.00
400017720086,1,350,,,1,11.35,,11.35
400013429004,0,10,1,1,1,219.31,,30.05
400017528767,1,350,,,1,7.18,,7.18
400017727262,1,349,,,1,46.91,,46.91
400017721466,1,347,,,3,117.64,,117.64
400121469453,1,349,,,1,95.21,,95.21
400017726434,1,348,,,2,138.87,,138.87
400017718614,1,348,,,3,73.55,,73.55
400017726618,1,349,,,1,5.35,,5.35
400015970247,1,347,,,4,83.88,,83.88
400017725882,1,347,,,8,220.52,,220.52
400017725238,1,348,,,1,36.48,,36.48
400017719442,1,347,,,2,123.64,,123.64
400121470557,1,347,,,1,97.82,,97.82
400017722478,1,347,,,1,13.60,,13.60
400121471937,1,347,,,1,163.93,,163.93
400121470281,1,347,,,1,104.91,,104.91
400017723950,1,347,,,2,66.81,,66.81
400008506833,1,347,,,1,136.74,,136.74
400017593368,1,347,,,1,31.62,,31.62
400012166073,1,347,,,1,40.93,,40.93
400121502866,1,346,,,1,81.79,,81.79
400121505074,1,346,,,1,165.04,,165.04
400121502038,1,340,,,4,275.21,,275.21
400121504798,1,346,,,2,44.73,,44.73
400121501854,1,346,,,1,54.39,,54.39
400121502958,1,346,,,1,34.80,,34.80
400121506086,1,340,,,3,208.34,,208.34
400121503326,1,346,,,1,60.46,,60.46
400017729930,1,341,,,2,89.48,,89.48
400017738762,1,346,,,1,73.38,,73.38
400121504982,1,346,,,1,19.32,,19.32
400121504706,1,346,,,1,89.13,,89.13
400017731218,1,340,,,4,120.76,,120.76
400121501946,1,340,,,3,165.35,,165.35
400121495949,1,346,,,1,54.18,,54.18
400121502222,1,340,,,3,240.01,,240.01
400017736186,1,346,,,1,121.78,,121.78
400017738854,1,345,,,2,36.09,,36.09
400017729378,1,345,,,2,57.86,,57.86
400121503142,1,346,,,1,7.38,,7.38
400015066661,1,346,,,1,10.29,,10.29
400011719202,1,346,,,1,0.99,,0.99
400121498893,1,343,,,2,80.92,,80.92
400017725790,1,345,,,1,93.87,,93.87
400121503234,1,345,,,1,13.86,,13.86
400017694493,1,345,,,1,16.56,,16.56
400009028793,1,344,,,1,23.72,,23.72
400017571823,1,343,,,1,67.76,,67.76
400017737750,1,342,,,2,66.13,,66.13
400017729838,1,341,,,2,51.70,,51.70
400016811440,1,343,,,2,40.63,,40.63
400121490889,1,342,,,1,47.69,,47.69
400017731770,1,341,,,2,124.68,,124.68
400017731126,1,341,,,1,85.46,,85.46
400002911604,1,340,,,1,32.16,,32.16
400017446485,1,340,,,2,14.56,,14.56
400121498709,1,340,,,2,54.71,,54.71
400012341183,0,80,,1,1,70.94,11.41,59.53
400017737106,1,339,,,1,145.89,,145.89
400017744282,1,339,,,1,24.95,,24.95
400121531202,1,339,,,1,146.66,,146.66
400121528626,1,339,,,1,33.77,,33.77
400121529546,1,339,,,1,76.97,,76.97
400121531018,1,339,,,1,76.81,,76.81
400121165584,1,339,,,1,54.03,,54.03
400121529362,1,339,,,1,38.93,,38.93
400017739866,1,338,,,2,5.55,,5.55
400017723831,0,0,14,32,69,4190.02,552.29,2689.76
400017730823,0,62,,3,9,787.31,228.19,559.12
400017747383,0,8,3,12,27,2674.27,779.20,1512.96
400017707530,0,1,9,21,54,5309.49,858.37,3308.90
400017734043,0,2,10,36,60,4060.84,799.90,2310.49
400000142750,0,10,4,21,38,1742.89,166.50,937.03
400017735975,0,0,18,47,121,5684.08,810.52,3439.92
400017642285,1,198,,,19,617.78,,617.78
400001179310,0,4,12,27,55,3318.91,670.08,1888.91
400121481846,0,10,5,30,70,2171.64,543.96,1299.96
400121503207,0,0,17,61,112,3143.06,565.98,2012.73
400017748487,0,8,3,11,35,699.08,234.73,448.57
400017732571,0,2,6,23,49,9484.89,1628.47,5652.76
400121479454,0,39,,13,35,1625.05,227.87,1182.77
400017733307,0,4,7,28,62,3807.24,590.40,2694.09
400017705414,1,99,,1,20,664.91,8.94,655.97
400002107920,0,29,1,3,16,973.92,134.74,808.81
400017715166,0,1,12,21,60,5851.99,868.84,4024.30
400017716086,0,5,4,12,26,3532.77,597.75,2238.24
400017731375,0,57,,3,12,2340.76,301.57,1909.84
400121453602,0,74,,3,38,2422.47,267.54,2154.93
400017724475,0,0,48,123,278,7142.03,1119.56,4908.10
400017710106,1,120,,1,78,1690.88,23.27,1667.61
400017735607,0,1,10,21,62,3871.83,596.93,2464.98
400017705506,0,39,,3,7,449.87,131.28,273.17
400017715902,0,5,8,40,110,2856.98,450.49,2180.97
400017720795,0,0,19,55,151,7898.73,1310.59,5906.02
400017687750,0,26,2,15,8,925.51,321.87,454.85
400017711118,0,4,17,54,106,5699.86,864.85,3525.98
400017726315,0,9,5,31,121,3654.92,409.39,2949.39
400017720611,0,0,14,18,47,4049.86,641.83,2191.61
400017700906,0,9,8,29,48,2782.82,723.97,1469.13
400012150866,0,3,2,14,75,1896.76,314.53,1523.42
400017742783,0,7,9,25,96,5557.36,361.62,4280.25
400121386425,0,25,1,8,6,311.15,5.00,103.98
400017602357,1,153,,,11,1701.17,,1701.17
400017725395,0,1,10,23,61,5357.58,748.85,3561.84
400017679930,0,14,1,8,11,1943.95,480.94,1068.53
400017719507,0,1,5,12,40,2652.25,439.63,1732.80
400121413381,0,3,4,14,36,4770.50,1097.23,2621.13
400017745819,0,38,,10,11,291.61,88.11,186.46
400017741219,0,22,4,22,42,2448.72,694.54,1447.12
400121517007,0,4,8,20,34,2621.73,411.28,1709.47
400017693270,0,10,4,8,27,2906.99,545.81,1807.08
400017723739,0,10,5,25,43,1290.57,262.42,848.51
400017744071,0,54,,20,94,1358.31,330.90,991.02
400121505047,0,4,10,20,23,2494.54,643.82,837.94
400017703574,1,234,,,21,608.56,,608.56
400017728063,0,32,,6,26,1037.66,10.36,929.41
400017727603,0,3,1,6,20,910.88,71.88,804.09
400121463906,0,1,7,8,30,6387.76,1135.70,3446.78
400017709094,0,40,,5,39,1218.24,146.85,1011.37
400121379801,0,30,1,6,18,957.26,92.56,743.52
400017649461,0,3,3,4,12,704.76,83.97,441.18
400017720151,1,133,,,4,125.93,,125.93
400017705230,0,0,5,23,93,6294.25,867.20,4919.48
400017746279,0,5,10,35,76,4893.72,1122.77,2609.00
400017727879,0,0,3,10,29,915.91,150.37,637.32
400121437410,0,9,5,25,57,1909.90,304.14,1226.71
400017709738,0,33,,11,29,2219.55,558.06,1511.37
400000597901,0,4,5,5,20,1352.19,93.25,954.95
400121394797,0,32,,9,15,1446.11,365.08,926.37
400009399904,1,204,,,4,105.42,,105.42
400017704954,0,2,6,28,53,4521.17,935.97,2908.26
400017708910,1,204,,,38,1606.30,,1606.30
400017707438,0,3,10,21,68,3778.77,636.57,2285.21
400017733399,0,10,8,20,52,1311.50,256.24,849.47
400017722543,0,3,4,12,12,529.54,156.67,185.73
400017745083,0,1,9,18,76,4656.88,514.28,3349.36
400121455074,0,3,19,63,135,4136.68,807.83,2874.08
400017737815,0,23,4,16,19,1532.95,518.96,791.16
400121504955,1,132,,,5,331.20,,331.20
400017715626,0,3,6,25,54,2483.37,617.04,1424.91
400121452406,0,76,,2,14,633.31,38.47,594.84
400017688026,0,10,7,31,19,757.10,203.76,373.46
400017736067,0,0,11,11,46,2326.81,253.45,1558.33
400010537957,0,0,9,42,109,4973.90,1064.36,3249.17
400121527127,0,48,,7,27,1060.14,187.92,853.44
400017717207,1,139,,,10,1534.71,,1534.71
400014750897,0,7,1,14,20,1657.97,684.88,870.94
400000793176,0,34,,2,9,108.55,6.96,95.61
400017742323,1,119,,1,38,755.17,14.13,741.04
400017740299,0,7,7,29,49,3106.93,509.32,1704.40
400017602265,0,76,,2,14,292.78,8.78,284.00
400017724383,0,2,8,21,46,5188.82,954.37,3103.61
400017701366,1,131,,,3,278.70,,278.70
400121529335,0,0,7,10,35,2195.97,169.37,1419.12
400121478718,0,1,9,34,69,5503.41,932.43,3587.53
400017713050,0,1,6,22,55,4325.38,605.00,2989.30
400017652882,0,1,7,23,36,2213.60,637.68,1078.74
400121476970,0,8,6,14,98,3749.86,347.38,2761.46
400017740667,0,48,,5,10,328.42,46.01,255.42
400016946503,0,8,1,,4,93.49,,56.98
400003153864,0,18,2,8,31,1538.50,276.07,1158.94
400010334494,0,1,3,9,20,1018.09,295.48,689.03
400017714706,0,8,1,5,9,560.60,108.54,396.76
400014834375,0,26,1,8,31,992.12,90.64,819.69
400017708450,1,96,,8,36,2503.37,385.98,2117.39
400017693178,0,0,5,11,23,1943.68,230.26,1361.68
400017711854,0,3,4,9,39,1085.51,128.65,789.57
400015601382,0,3,3,5,22,542.89,49.53,445.52
400017675514,0,0,6,7,8,126.99,19.52,44.98
400121491966,0,10,2,13,25,2252.51,413.94,1451.28
400017732847,0,0,10,31,90,6893.20,1208.22,4521.16
400017354901,0,23,1,11,17,573.93,46.84,465.68
400017711486,0,2,3,3,9,889.84,183.94,482.25
400017709462,0,2,4,1,17,659.65,,521.26
400121461238,0,2,1,7,14,726.83,171.06,475.38
400017740483,0,10,4,13,15,562.82,119.35,256.41
400017742231,0,13,1,6,25,759.98,89.11,630.99
400017727235,0,35,,6,24,1363.58,268.26,928.92
400017694650,0,57,,2,13,965.76,46.38,910.64
400017718219,0,22,2,20,40,1690.91,298.55,1097.60
400017704862,0,11,2,3,10,765.50,71.21,495.05
400017740943,0,4,3,12,42,2655.90,273.09,2061.13
400121502931,0,30,1,7,18,619.66,157.18,367.77
400017636673,0,70,,6,11,364.47,115.01,249.46
400017731099,0,24,1,9,15,717.65,158.94,521.18
